35	0.09046518
36	0.09049148
37	0.09085748
38	0.09148808
39	0.09232524
40	0.0933237
41	0.09444836
42	0.09567046
43	0.09696688
44	0.09831954
45	0.09971298
46	0.1011347
47	0.10257446
48	0.10402426
49	0.1054764
50	0.1069248
51	0.1083656
52	0.1097934
53	0.1112056
54	0.1125988
55	0.1139716
56	0.115321
57	0.1166456
58	0.1179442
59	0.1192162
60	0.1204598
61	0.1216748
62	0.1228612
63	0.1240182
64	0.1251456
65	0.126243
66	0.1273112
67	0.1283496
68	0.1293582
69	0.130338
70	0.1312882
71	0.1322102
72	0.1331034
73	0.1339684
74	0.134806
75	0.1356162
76	0.1363996
77	0.1371566
78	0.1378878
79	0.1385936
80	0.1392742
81	0.1399306
82	0.140563
83	0.141172
84	0.1417578
85	0.1423216
86	0.1428632
87	0.1433836
88	0.143883
89	0.1443618
90	0.144821
91	0.1452606
92	0.1456814
93	0.1460832
94	0.1464676
95	0.1468342
96	0.1471838
97	0.1475166
98	0.1478332
99	0.1481342
100	0.1484198
101	0.1486906
102	0.1489464
103	0.1491888
104	0.149417
105	0.149632
106	0.1498342
107	0.1500236
108	0.1502006
109	0.150366
110	0.1505196
111	0.1506624
112	0.150794
113	0.150915
114	0.1510262
115	0.1511268
116	0.1512182
117	0.1513004
118	0.1513728
119	0.1514372
120	0.1514926
121	0.15154
122	0.151579
123	0.1516106
124	0.1516342
125	0.1516508
126	0.1516606
127	0.1516636
128	0.1516594
129	0.1516488
130	0.1516326
131	0.15161
132	0.1515818
133	0.1515476
134	0.151508
135	0.1514632
136	0.1514134
137	0.1513588
138	0.1512992
139	0.151235
140	0.1511664
141	0.1510934
142	0.1510168
143	0.1509354
144	0.1508504
145	0.1507618
146	0.1506692
147	0.1505734
148	0.1504744
149	0.150372
150	0.1502664
151	0.1501576
152	0.1500462
153	0.1499318
154	0.149815
155	0.1496954
156	0.1495732
157	0.1494488
158	0.149322
159	0.1491928
160	0.1490616
161	0.1489282
162	0.148793
163	0.148656
164	0.148517
165	0.148376
166	0.1482336
167	0.1480894
168	0.147944
169	0.1477972
170	0.1476484
171	0.1474984
172	0.1473474
173	0.1471952
174	0.1470416
175	0.1468872
176	0.1467312
177	0.1465746
178	0.1464168
179	0.1462582
180	0.1460986
181	0.1459384
182	0.1457774
183	0.1456156
184	0.1454528
185	0.1452898
186	0.1451256
187	0.1449614
188	0.1447964
189	0.144631
190	0.144465
191	0.1442986
192	0.144132
193	0.143965
194	0.1437974
195	0.1436294
196	0.1434614
197	0.143293
198	0.1431244
199	0.1429556
200	0.1427866
201	0.1426174
202	0.142448
203	0.1422788
204	0.142109
205	0.1419396
206	0.1417698
207	0.1416004
208	0.141431
209	0.141261
210	0.1410914
211	0.1409218
212	0.1407524
213	0.1405828
214	0.1404136
215	0.1402442
216	0.1400752
217	0.139906
218	0.1397376
219	0.1395686
220	0.1394004
221	0.139232
222	0.139064
223	0.1388958
224	0.1387282
225	0.1385608
226	0.1383938
227	0.1382268
228	0.1380604
229	0.1378938
230	0.1377278
231	0.1375622
232	0.1373966
233	0.1372314
234	0.1370664
235	0.1369018
236	0.1367376
237	0.1365738
238	0.1364104
239	0.136247
240	0.1360844
241	0.135922
242	0.13576
243	0.135598
244	0.1354366
245	0.1352758
246	0.1351152
247	0.134955
248	0.1347954
249	0.134636
250	0.134477
251	0.1343182
252	0.1341602
253	0.1340022
254	0.1338452
255	0.1336884
256	0.1335318
257	0.1333756
258	0.1332202
259	0.133065
260	0.1329102
261	0.132756
262	0.1326022
263	0.1324486
264	0.1322956
265	0.1321432
266	0.1319912
267	0.1318394
268	0.131688
269	0.1315376
270	0.131387
271	0.1312372
272	0.131088
273	0.130939
274	0.1307906
275	0.1306424
276	0.130495
277	0.1303478
278	0.1302012
279	0.1300548
280	0.1299092
281	0.1297638
282	0.129619
283	0.1294746
284	0.1293308
285	0.1291876
286	0.1290444
287	0.1289018
288	0.1287598
289	0.128618
290	0.1284772
291	0.1283364
292	0.128196
293	0.1280564
294	0.1279168
295	0.127778
296	0.1276396
297	0.1275016
298	0.1273642
299	0.1272272
300	0.1270904
301	0.1269542
302	0.1268184
303	0.1266832
304	0.1265484
305	0.1264138
306	0.12628
307	0.1261464
308	0.1260134
309	0.1258806
310	0.1257482
311	0.1256168
312	0.1254854
313	0.1253544
314	0.125224
315	0.125094
316	0.1249646
317	0.1248356
318	0.1247066
319	0.1245786
320	0.1244504
321	0.124323
322	0.124196
323	0.1240696
324	0.1239434
325	0.1238176
326	0.1236924
327	0.1235674
328	0.1234428
329	0.1233186
330	0.1231952
331	0.123072
332	0.122949
333	0.1228266
334	0.1227048
335	0.122583
336	0.1224618
337	0.122341
338	0.1222206
339	0.1221006
340	0.121981
341	0.1218618
342	0.1217428
343	0.1216244
344	0.1215064
345	0.1213886
346	0.1212714
347	0.1211548
348	0.1210382
349	0.1209222
350	0.1208064
351	0.120691
352	0.1205762
353	0.1204614
354	0.1203474
355	0.1202334
356	0.1201202
357	0.1200066
358	0.1198938
359	0.119782
360	0.1196696
361	0.1195578
362	0.119447
363	0.1193358
364	0.1192254
365	0.1191152
366	0.1190054
367	0.118896
368	0.118787
369	0.1186778
370	0.1185694
371	0.1184616
372	0.118354
373	0.1182464
374	0.1181392
375	0.1180328
376	0.1179264
377	0.1178204
378	0.1177144
379	0.1176094
380	0.1175044
381	0.1173996
382	0.1172954
383	0.1171912
384	0.1170878
385	0.1169844
386	0.1168814
387	0.1167784
388	0.1166762
389	0.116574
390	0.1164724
391	0.1163712
392	0.11627
393	0.116169
394	0.1160684
395	0.1159684
396	0.1158684
397	0.115769
398	0.1156698
399	0.1155708
400	0.1154724
401	0.1153738
402	0.1152758
403	0.115178
404	0.1150806
405	0.1149836
406	0.1148868
407	0.1147904
408	0.114694
409	0.114598
410	0.1145024
411	0.1144068
412	0.1143118
413	0.114217
414	0.1141226
415	0.1140282
416	0.1139344
417	0.1138404
418	0.1137474
419	0.1136542
420	0.1135616
421	0.1134686
422	0.1133764
423	0.1132846
424	0.1131928
425	0.1131014
426	0.1130102
427	0.1129192
428	0.1128284
429	0.1127378
430	0.1126476
431	0.1125582
432	0.1124682
433	0.112379
434	0.1122898
435	0.112201
436	0.1121124
437	0.1120242
438	0.1119358
439	0.1118482
440	0.1117606
441	0.1116732
442	0.1115864
443	0.1114996
444	0.1114128
445	0.1113264
446	0.1112402
447	0.1111544
448	0.111069
449	0.1109832
450	0.1108984
451	0.1108134
452	0.1107288
453	0.1106444
454	0.1105602
455	0.1104762
456	0.1103924
457	0.110309
458	0.1102256
459	0.1101428
460	0.1100598
461	0.1099774
462	0.1098952
463	0.1098128
464	0.1097312
465	0.1096492
466	0.109568
467	0.1094868
468	0.1094056
469	0.1093248
470	0.1092444
471	0.1091638
472	0.1090836
473	0.1090038
474	0.1089238
475	0.1088444
476	0.1087652
477	0.108686
478	0.1086074
479	0.1085286
480	0.1084502
481	0.1083718
482	0.108294
483	0.1082158
484	0.1081384
485	0.108061
486	0.1079836
487	0.1079068
488	0.10783
489	0.107753
490	0.1076768
491	0.1076006
492	0.1075246
493	0.1074486
494	0.1073732
495	0.1072976
496	0.107222
497	0.1071472
498	0.1070726
499	0.1069974
500	0.106923
501	0.1068488
502	0.1067746
503	0.106701
504	0.106627
505	0.1065534
506	0.1064798
507	0.106407
508	0.1063338
509	0.106261
510	0.1061884
511	0.1061158
512	0.1060436
513	0.1059712
514	0.1058994
515	0.1058276
516	0.105756
517	0.1056846
518	0.1056134
519	0.1055424
520	0.1054714
521	0.1054004
522	0.10533
523	0.1052598
524	0.1051896
525	0.1051196
526	0.1050498
527	0.10498
528	0.1049102
529	0.1048408
530	0.104772
531	0.1047024
532	0.1046338
533	0.104565
534	0.1044964
535	0.1044282
536	0.10436
537	0.104292
538	0.1042242
539	0.104156
540	0.1040886
541	0.104021
542	0.1039538
543	0.1038866
544	0.1038196
545	0.1037528
546	0.1036862
547	0.1036198
548	0.1035534
549	0.1034872
550	0.1034208
551	0.103355
552	0.1032894
553	0.1032234
554	0.1031582
555	0.103093
556	0.1030278
557	0.1029624
558	0.1028978
559	0.102833
560	0.1027684
561	0.1027042
562	0.1026398
563	0.1025756
564	0.1025114
565	0.1024474
566	0.1023838
567	0.1023202
568	0.1022566
569	0.1021934
570	0.1021302
571	0.1020672
572	0.1020044
573	0.1019416
574	0.1018788
575	0.1018164
576	0.1017538
577	0.1016918
578	0.1016296
579	0.1015678
580	0.101506
581	0.1014442
582	0.1013826
583	0.101321
584	0.1012602
585	0.1011986
586	0.1011378
587	0.1010768
588	0.1010158
589	0.100955
590	0.1008948
591	0.1008344
592	0.1007738
593	0.100714
594	0.1006538
595	0.100594
596	0.1005342
597	0.1004744
598	0.1004152
599	0.10035558
600	0.10029612
601	0.10023728
602	0.1001781
603	0.10011918
604	0.1000603
605	0.10000164
606	0.09994304
607	0.09988468
608	0.0998262
609	0.09976822
610	0.09970996
611	0.09965206
612	0.0995941
613	0.09953634
614	0.0994787
615	0.09942122
616	0.09936378
617	0.0993065
618	0.09924932
619	0.09919226
620	0.0991353
621	0.09907848
622	0.09902174
623	0.09896514
624	0.09890862
625	0.09885222
626	0.09879594
627	0.09873978
628	0.09868368
629	0.09862776
630	0.0985719
631	0.09851614
632	0.09846052
633	0.098405
634	0.09834958
635	0.09829428
636	0.09823906
637	0.09818398
638	0.09812894
639	0.09807408
640	0.09801926
641	0.09796458
642	0.09790998
643	0.09785552
644	0.09780114
645	0.09774688
646	0.0976927
647	0.09763862
648	0.09758468
649	0.0975308
650	0.09747702
651	0.09742336
652	0.09736978
653	0.09731632
654	0.09726292
655	0.09720966
656	0.09715648
657	0.0971034
658	0.09705042
659	0.09699752
660	0.09694474
661	0.09689204
662	0.09683944
663	0.09678696
664	0.09673454
665	0.09668224
666	0.09663002
667	0.0965779
668	0.09652586
669	0.09647394
670	0.09642206
671	0.09637032
672	0.09631868
673	0.0962671
674	0.09621562
675	0.09616422
676	0.09611294
677	0.09606176
678	0.09601062
679	0.09595964
680	0.09590868
681	0.09585784
682	0.09580708
683	0.0957564
684	0.09570584
685	0.09565536
686	0.09560496
687	0.0955546
688	0.0955044
689	0.09545426
690	0.0954042
691	0.09535424
692	0.09530436
693	0.09525456
694	0.09520484
695	0.09515524
696	0.09510566
697	0.09505622
698	0.09500682
699	0.09495754
700	0.09490834
701	0.09485922
702	0.09481016
703	0.09476122
704	0.09471234
705	0.09466356
706	0.09461482
707	0.0945662
708	0.09451764
709	0.09446916
710	0.0944208
711	0.09437248
712	0.09432424
713	0.0942761
714	0.09422804
715	0.09418006
716	0.09413212
717	0.09408428
718	0.09403654
719	0.09398886
720	0.09394126
721	0.09389372
722	0.09384628
723	0.0937989
724	0.09375164
725	0.09370442
726	0.09365726
727	0.09361022
728	0.09356322
729	0.0935163
730	0.09346946
731	0.09342272
732	0.09337602
733	0.09332938
734	0.09328288
735	0.0932364
736	0.09319
737	0.0931437
738	0.09309746
739	0.09305128
740	0.09300516
741	0.09295914
742	0.0929132
743	0.09286732
744	0.09282152
745	0.09277576
746	0.09273008
747	0.09268452
748	0.09263896
749	0.09259352
750	0.09254814
751	0.09250282
752	0.09245758
753	0.0924124
754	0.0923673
755	0.09232226
756	0.09227728
757	0.09223238
758	0.09218754
759	0.09214278
760	0.0920981
761	0.09205346
762	0.0920089
763	0.09196442
764	0.09191998
765	0.09187562
766	0.09183134
767	0.0917871
768	0.09174296
769	0.09169888
770	0.09165486
771	0.09161086
772	0.091567
773	0.09152316
774	0.09147938
775	0.09143568
776	0.09139204
777	0.09134848
778	0.09130496
779	0.09126154
780	0.09121816
781	0.09117482
782	0.09113158
783	0.0910884
784	0.09104528
785	0.09100222
786	0.0909592
787	0.09091628
788	0.09087342
789	0.09083058
790	0.09078784
791	0.09074516
792	0.09070252
793	0.09065996
794	0.09061744
795	0.09057502
796	0.09053262
797	0.0904903
798	0.09044804
799	0.09040582
800	0.0903637
801	0.0903216
802	0.09027958
803	0.09023762
804	0.0901957
805	0.09015386
806	0.09011208
807	0.09007036
808	0.0900287
809	0.08998708
810	0.08994554
811	0.08990404
812	0.08986258
813	0.08982124
814	0.0897799
815	0.08973864
816	0.08969744
817	0.08965628
818	0.0896152
819	0.08957416
820	0.08953318
821	0.08949224
822	0.08945138
823	0.0894106
824	0.08936982
825	0.08932914
826	0.0892885
827	0.0892479
828	0.08920738
829	0.08916686
830	0.08912646
831	0.08908606
832	0.08904578
833	0.0890055
834	0.08896532
835	0.08892516
836	0.08888508
837	0.08884502
838	0.08880504
839	0.08876512
840	0.08872522
841	0.08868538
842	0.08864564
843	0.0886059
844	0.08856624
845	0.08852662
846	0.08848704
847	0.08844752
848	0.08840806
849	0.08836866
850	0.08832932
851	0.08829002
852	0.08825076
853	0.08821154
854	0.08817236
855	0.0881333
856	0.08809426
857	0.08805526
858	0.0880163
859	0.08797742
860	0.08793858
861	0.08789978
862	0.08786102
863	0.08782232
864	0.08778368
865	0.08774508
866	0.08770654
867	0.08766804
868	0.08762958
869	0.0875912
870	0.08755286
871	0.08751452
872	0.08747632
873	0.0874381
874	0.08739996
875	0.08736184
876	0.0873238
877	0.08728576
878	0.08724782
879	0.0872099
880	0.08717204
881	0.0871342
882	0.08709644
883	0.08705872
884	0.08702106
885	0.0869834
886	0.08694582
887	0.0869083
888	0.0868708
889	0.08683336
890	0.08679594
891	0.08675862
892	0.0867213
893	0.08668406
894	0.08664684
895	0.0866097
896	0.08657256
897	0.08653548
898	0.08649844
899	0.08646148
900	0.08642454
901	0.08638764
902	0.08635082
903	0.086314
904	0.08627724
905	0.08624052
906	0.08620386
907	0.08616724
908	0.08613068
909	0.08609412
910	0.08605762
911	0.08602118
912	0.08598478
913	0.08594844
914	0.0859121
915	0.08587582
916	0.0858396
917	0.08580342
918	0.0857673
919	0.08573118
920	0.0856951
921	0.0856591
922	0.08562314
923	0.0855872
924	0.0855513
925	0.08551546
926	0.0854797
927	0.08544394
928	0.08540818
929	0.08537254
930	0.0853369
931	0.08530132
932	0.08526578
933	0.08523026
934	0.0851948
935	0.08515936
936	0.08512398
937	0.08508864
938	0.08505334
939	0.08501808
940	0.08498286
941	0.08494768
942	0.08491256
943	0.08487744
944	0.0848424
945	0.0848074
946	0.08477238
947	0.08473746
948	0.08470256
949	0.08466774
950	0.0846329
951	0.08459812
952	0.0845634
953	0.08452872
954	0.08449406
955	0.08445942
956	0.08442486
957	0.0843903
958	0.08435582
959	0.08432132
960	0.08428692
961	0.08425252
962	0.0842182
963	0.0841839
964	0.08414964
965	0.0841154
